yearq,US_VRNRO,KSP_VRNRO,SEA_VRNRO,US_AVNRO,KSP_AVNRO,SEA_AVNRO,US_VRRMF,KSP_VRRMF,SEA_VRRMF,US_AVRMF,KSP_AVRMF,SEA_AVRMF,US_ARRMF,KSP_ARRMF,SEA_ARRMF
2006 Q4,0.0963129773736,0.0757897570729256,0.07090871036052701,NA,NA,NA,0.0667982399463654,0.0519026443362236,0.0594840534031391,NA,NA,NA,95.9837112426758,91.1637191772461,NA
2007 Q1,0.0976753234863281,0.0760449916124344,0.07062233984470372,NA,NA,NA,0.0683480054140091,0.0521654672920704,0.0574369207024574,NA,NA,NA,97.006965637207,92.6730117797852,NA
2007 Q2,0.0973241701722145,0.0768310129642487,0.0636339709162712,NA,NA,NA,0.0689520314335823,0.0521829575300217,0.0625018626451492,NA,NA,NA,98.3616027832031,94.6629104614258,NA
2007 Q3,0.0974791496992111,0.0751600787043571,0.06536509841680531,NA,NA,NA,0.0691546574234962,0.0514582097530365,0.06037759408354759,NA,NA,NA,99.2853546142578,96.406135559082,NA
2007 Q4,0.0984319001436234,0.0747105330228806,0.06460394710302349,NA,NA,NA,0.0707631930708885,0.0518219135701656,0.058375112712383305,NA,NA,NA,99.5616226196289,97.2667617797852,NA
2008 Q1,0.100892029702663,0.0728013962507248,0.06223528459668161,NA,NA,NA,0.0724665075540543,0.0542095676064491,0.05849810317158699,NA,NA,NA,99.9494934082031,98.4153747558594,NA
2008 Q2,0.102825060486794,0.0766591802239418,0.061440639197826385,NA,NA,NA,0.0726451650261879,0.0558122619986534,0.0576641075313091,NA,NA,NA,100.479759216309,100.084007263184,NA
2008 Q3,0.105404876172543,0.0801373943686485,0.06362117826938632,NA,NA,NA,0.0728730410337448,0.0591423325240612,0.0588638409972191,NA,NA,NA,100.658142089844,101.021064758301,NA
2008 Q4,0.10800601541996,0.0854905769228935,0.0749494731426239,NA,NA,NA,0.075603574514389,0.0649935081601143,0.0660501718521118,NA,NA,NA,100,100,NA
2009 Q1,0.112833239138126,0.0895809233188629,0.08122778683900829,NA,NA,NA,0.0775970220565796,0.0715769678354263,0.08137188106775281,NA,NA,NA,99.0357666015625,97.6302642822266,NA
2009 Q2,0.117573000490665,0.100948683917522,0.09927428513765339,NA,NA,NA,0.0782295167446136,0.0742237493395805,0.07557853311300282,NA,NA,NA,98.0492248535156,96.0470809936523,NA
2009 Q3,0.121330291032791,0.109886102378368,0.11137662827968602,NA,NA,NA,0.078116238117218,0.0742927417159081,0.07429106533527369,NA,NA,NA,97.2009887695313,94.770393371582,NA
2009 Q4,0.123349890112877,0.116513222455978,0.126259952783585,NA,NA,NA,0.0783971846103668,0.0738279670476913,0.0815117731690407,NA,NA,NA,95.9683227539063,91.7405090332031,NA
2010 Q1,0.125677421689034,0.118322946131229,0.124568313360214,NA,NA,NA,0.0770310759544373,0.0737073048949242,0.07482691109180452,NA,NA,NA,95.7150039672852,91.2767028808594,NA
2010 Q2,0.126142457127571,0.118545822799206,0.125741496682167,NA,NA,NA,0.0747432559728622,0.0700027421116829,0.0768620520830154,NA,NA,NA,96.2919311523438,92.847770690918,NA
2010 Q3,0.126662537455559,0.117313325405121,0.12394158542156199,NA,NA,NA,0.0726028680801392,0.0666560083627701,0.06981381773948668,NA,NA,NA,96.9901733398438,93.9316558837891,NA
2010 Q4,0.125150382518768,0.115760587155819,0.11789792776107799,NA,NA,NA,0.0715218111872673,0.0654293149709702,0.0675070434808731,NA,NA,NA,97.076171875,94.0664215087891,NA
2011 Q1,0.125553071498871,0.118788130581379,0.12264896184206002,NA,NA,NA,0.0705025866627693,0.0634745508432388,0.0644037202000618,NA,NA,NA,97.344856262207,94.5882263183594,NA
2011 Q2,0.125190362334251,0.113688915967941,0.117478922009468,NA,NA,NA,0.0697424560785294,0.0638949275016785,0.06380872428417209,NA,NA,NA,97.7500076293945,95.256591796875,NA
2011 Q3,0.122972950339317,0.111381284892559,0.11417917907238001,NA,NA,NA,0.0691628381609917,0.0642014518380165,0.0636919662356377,NA,NA,NA,98.0829162597656,95.5764236450195,NA
2011 Q4,0.121678799390793,0.109377786517143,0.11180756241083098,NA,NA,NA,0.0687350854277611,0.0647216141223907,0.06404495239257811,NA,NA,NA,98.4309692382813,95.907341003418,NA
